step,0618_1040-learners/policy_1/policy_loss_step,0618_1034-learners/policy_1/policy_loss_step,0618_1040-learners/policy_2/policy_loss_step,0618_1034-learners/policy_2/policy_loss_step,0618_1040-learners/policy_3/policy_loss_step,0618_1034-learners/policy_3/policy_loss_step,0618_1040-learners/policy_4/policy_loss_step,0618_1034-learners/policy_4/policy_loss_step,0618_1040-learners/policy_5/policy_loss_step,0618_1034-learners/policy_5/policy_loss_step,0618_1040-learners/policy_6/policy_loss_step,0618_1034-learners/policy_6/policy_loss_step,0618_1040-learners/policy_7/policy_loss_step,0618_1034-learners/policy_7/policy_loss_step,0618_1040-learners/policy_8/policy_loss_step,0618_1034-learners/policy_8/policy_loss_step,0618_1040-learners/policy_9/policy_loss_step,0618_1034-learners/policy_9/policy_loss_step,0618_1040-learners/policy_10/policy_loss_step,0618_1034-learners/policy_10/policy_loss_step
60,0.02619605325162411,-0.001805864041671157,0.02796373702585697,-0.004809804260730743,0.01417445577681065,-0.002697515534237027,0.02323233149945736,0.001568937906995416,0.02458754368126392,-7.056728645693511e-05,0.03085540607571602,-0.009612775407731533,0.02509799972176552,0.004854368511587381,0.02736018970608711,0.004147425759583712,0.01581646129488945,0.008735121227800846,0.03270944952964783,0.01187706924974918
61,0.01860657334327698,-0.006055958103388548,0.02431399933993816,-0.0144352475181222,0.01792062260210514,-0.01215976756066084,0.02416166290640831,-0.008077418431639671,0.022187365218997,-0.009421833790838718,0.02715038694441319,-0.01608289964497089,0.02509750053286552,0.001599081442691386,0.0197539534419775,-0.0056469333358109,0.02313496358692646,-0.01371248159557581,0.02773495391011238,-0.005915531888604164
62,0.02814700827002525,0.0008176931878551841,0.03745856508612633,-0.009141677059233189,0.02368410304188728,-0.006241758354008198,0.0253192912787199,0.004146215505897999,0.02612118609249592,-0.01157166715711355,0.0223650336265564,-0.01139968726783991,0.0322514995932579,0.0004072212323080748,0.02453727833926678,-0.003472051816061139,0.02802511863410473,-0.007020937278866768,0.02514872327446938,0.006204474717378616
63,0.02371366135776043,0.002543165115639567,0.02067557163536549,-0.01185822486877441,0.01764209754765034,0.0001488871057517827,0.0223295334726572,-0.001014988985843956,0.01661940105259418,-0.008039068430662155,0.02118628472089767,-0.008980769664049149,0.02607970684766769,-0.01072103809565306,0.02283276617527008,-0.001493927906267345,0.01749526523053646,-0.01079258043318987,0.03101613372564316,-0.00950109213590622
64,0.033286452293396,-0.001128269941546023,0.0322638638317585,-0.01831280067563057,0.0164104588329792,-0.02654135413467884,0.02707852981984615,-0.003828546032309532,0.02329103089869022,-0.01911898888647556,0.02529806643724442,-0.01780004240572453,0.02496629022061825,-0.007178814616054296,0.03130848705768585,-0.01188850868493319,0.03106389194726944,-0.02004574239253998,0.03392988070845604,-0.01191407069563866
65,0.01123014558106661,-0.01071692258119583,0.02047526836395264,-0.01702428609132767,0.01486042514443398,-0.01617066375911236,0.02243821509182453,-0.006632669363170862,0.0190079640597105,-0.01121142692863941,0.01997370831668377,-0.0193267073482275,0.02098016627132893,-0.00902637466788292,0.01683023944497108,-0.0196051225066185,0.01848686672747135,-0.0226940605789423,0.02335305139422417,-0.01225467119365931
66,0.01521649211645126,-0.0057531394995749,0.01955805532634258,-0.02001159638166428,0.01870512031018734,-0.01961738057434559,0.0296681821346283,-0.01099874079227448,0.02310030907392502,-0.02269333600997925,0.02070301398634911,-0.0227619931101799,0.01565993949770927,-0.01131837721914053,0.01680595800280571,-0.01745760999619961,0.01644538342952728,-0.0169515535235405,0.03013544343411922,-0.002923110034316778
67,0.02315816096961498,-0.001607424579560757,0.02133913710713387,-0.02320261672139168,0.02002653479576111,-0.02017843537032604,0.02583313547074795,-0.02018933929502964,0.0174711886793375,-0.03033121675252914,0.01403597835451365,-0.02390057779848576,0.01629596576094627,-0.01600613445043564,0.01441622711718082,-0.02580190636217594,0.01460351422429085,-0.02837459370493889,0.02238747477531433,-0.01770702563226223
68,0.01329360622912645,-0.007444186136126518,0.02579883299767971,-0.01366565376520157,0.01013338007032871,-0.0260106734931469,0.02260815910995007,-0.01793882995843887,0.01212326530367136,-0.01488500647246838,0.007158955559134483,-0.01921075023710728,0.01916175521910191,-0.01188712287694216,0.00972550269216299,-0.01645133830606937,0.01613819040358067,-0.01706288196146488,0.017955107614398,-0.008989346213638783
69,0.01410825923085213,-0.01008462533354759,0.02601791732013226,-0.0244930163025856,0.0164500530809164,-0.01814810372889042,0.02289879508316517,-0.01838522218167782,0.01875348947942257,-0.01776648499071598,0.0201148297637701,-0.02045399695634842,0.01745366305112839,-0.01645408943295479,0.01333063933998346,-0.02015602961182594,0.0195186547935009,-0.0283131767064333,0.01981315948069096,-0.01672834157943726
70,0.02355693094432354,-0.01983796246349812,0.02039297483861446,-0.02181892842054367,0.01487190648913383,-0.01764666102826595,0.01384362671524286,-0.01606547646224499,0.02366274036467075,-0.01697544939815998,0.01685656420886517,-0.01404845621436834,0.02272378653287888,-0.00396644277498126,0.02048399485647678,-0.02222726121544838,0.01682305335998535,-0.01714246533811092,0.02082384936511517,-0.01357189752161503
71,0.009551662020385265,-0.01957757584750652,0.02613913267850876,-0.02922697737812996,0.01737984269857407,-0.02169265039265156,0.02397545427083969,-0.02316543646156788,0.01138200238347054,-0.0223811287432909,0.01682266779243946,-0.02947809919714928,0.01681267097592354,-0.01717911846935749,0.02101676911115646,-0.03168876469135284,0.02081147581338882,-0.02675938792526722,0.02747354097664356,-0.02047057822346687
72,0.01379776373505592,-0.02557222358882427,0.02147079259157181,-0.02896160073578358,0.006967943161725998,-0.02573738433420658,0.01602727547287941,-0.02099108882248402,0.004259540699422359,-0.0149356983602047,0.01374761946499348,-0.03277216106653214,0.01806874573230743,-0.01598765328526497,0.01956632174551487,-0.02904725819826126,0.01206986885517836,-0.03228477761149406,0.01695873588323593,-0.01416087243705988
73,0.01690460182726383,-0.0307922400534153,0.01995385996997356,-0.03669958934187889,0.01533328369259834,-0.0260401014238596,0.02508061751723289,-0.02422566898167133,0.01578973419964314,-0.02951178885996342,0.01901790127158165,-0.03235595300793648,0.02092979289591312,-0.02073108777403831,0.02384496666491032,-0.0299681518226862,0.01170907821506262,-0.01835334859788418,0.02384058199822903,-0.02209884487092495
74,0.01273767743259668,-0.02862976305186749,0.008211574517190456,-0.03907863050699234,0.0107064563781023,-0.03283343836665154,0.00230344058945775,-0.03185316547751427,0.01421875320374966,-0.03104486688971519,0.007633142173290253,-0.04377882927656174,0.02386113069951534,-0.03343575075268745,0.01020399294793606,-0.04162854701280594,0.01379798632115126,-0.03278515860438347,0.0186901967972517,-0.03056593798100948
75,,-0.0273422971367836,,-0.02956574596464634,,-0.02093453705310822,,-0.01823604479432106,,-0.02640277333557606,,-0.03050201199948788,,-0.01817392744123936,,-0.02468208037316799,,-0.02670121565461159,,-0.01890131458640099
76,0.007449048105627298,-0.03028817288577557,0.007783617824316025,-0.02986874990165234,0.009301082231104374,-0.03072942607104778,0.003043874632567167,-0.02453749254345894,0.01169589441269636,-0.03281186148524284,0.004754442721605301,-0.03990436717867851,0.01496521383523941,-0.02806463092565536,0.01283486187458038,-0.03936036676168442,0.01574452593922615,-0.03241736814379692,0.01722553931176662,-0.02052256092429161
77,0.008325827307999134,-0.02779658511281013,0.01199330668896437,-0.03244003653526306,0.01194941624999046,-0.02948959916830063,0.008661153726279736,-0.02551203034818172,0.008024012669920921,-0.03121015802025795,0.01675407215952873,-0.03831285610795021,0.01333616953343153,-0.03264019638299942,0.004309148527681828,-0.03033926524221897,0.005683956667780876,-0.0323949009180069,0.01775031909346581,-0.02580223232507706
78,0.00160014140419662,-0.03826120123267174,0.003264498896896839,-0.03540186956524849,0.01220804452896118,-0.03322418406605721,0.00281386636197567,-0.03542894870042801,-0.0001060556533047929,-0.03580358996987343,0.002435246948152781,-0.03057542815804482,0.004644029308110476,-0.03064866736531258,0.01248361263424158,-0.03017599508166313,0.004872533492743969,-0.02878322266042233,0.01692047528922558,-0.02578611113131046
79,0.01463629398494959,-0.04090839624404907,0.01476715505123138,-0.04434631392359734,0.01564139127731323,-0.03451953455805779,0.01371876429766417,-0.03627470880746841,0.00995682179927826,-0.04121711477637291,0.01251628529280424,-0.0397297665476799,0.00601275498047471,-0.03988252952694893,0.01445030607283115,-0.0406968928873539,0.008702239952981472,-0.03474228456616402,0.01653248257935047,-0.04033398628234863
80,0.0118821831420064,-0.0491475984454155,0.01546890381723642,-0.04653166979551315,0.003307000501081347,-0.03513136133551598,0.01526148431003094,-0.04146067425608635,0.0006623256485909224,-0.04294059425592422,0.00264308787882328,-0.05016881227493286,0.008662519045174122,-0.04397840052843094,0.006369566544890404,-0.04613102227449417,0.004510584287345409,-0.04018333554267883,0.01535625196993351,-0.03524729236960411
81,0.01542418170720339,-0.04819175228476524,0.0005972229409962893,-0.05398834496736526,0.006034299731254578,-0.04404188692569733,0.009669792838394642,-0.05045770481228828,0.0004227822064422071,-0.04512730985879898,0.003548489650711417,-0.06050846353173256,0.01978483982384205,-0.05108080059289932,-0.0007081092917360365,-0.05187929421663284,0.01275722496211529,-0.03878169506788254,0.01208487059921026,-0.03343866392970085
82,0.009246209636330605,-0.03622701019048691,0.001237387303262949,-0.05090770870447159,0.01454593241214752,-0.04941006377339363,-0.002347840461879969,-0.040336724370718,0.006255756597965956,-0.04388461634516716,0.007229406386613846,-0.05160936340689659,0.008564719930291176,-0.03059008158743382,-0.003480006475001574,-0.03755051270127296,0.01466984674334526,-0.03169770166277885,0.01539875939488411,-0.02587556838989258
83,0.005702550522983074,-0.04607567936182022,0.009004252031445503,-0.04656403139233589,-0.004570018500089645,-0.04327836632728577,0.00420943321660161,-0.04014118015766144,0.002262653550133109,-0.04411573708057404,0.01259046886116266,-0.04794203117489815,0.01343525946140289,-0.04182261601090431,0.00371114257723093,-0.03684354946017265,0.007154962979257107,-0.04366380348801613,0.008334548212587833,-0.02890765480697155
84,-0.0003148540854454041,,0.002809874946251512,,-0.005536602810025215,,-0.001656930311582983,,0.005128097254782915,,0.005515885539352894,,0.009462936781346798,,0.006460808217525482,,0.006542308256030083,,0.002167819533497095,
85,-9.243155363947154e-05,-0.03714651241898537,0.008907085284590721,-0.04091481119394302,0.005313543602824211,-0.03137490898370743,0.008580359630286694,-0.03376621752977371,0.0008505822042934597,-0.04151913151144981,0.006889030337333679,-0.04217907413840294,0.01045436505228281,-0.03514719754457474,0.0006612737197428942,-0.03462103754281998,0.0133712524548173,-0.045026995241642,0.01018250454217196,-0.02498483657836914
86,-0.0002881954133044928,-0.04686808213591576,0.002211061539128423,-0.06111236289143562,-0.005572628229856491,-0.04832605645060539,-0.0003016188275068998,-0.04050445184111595,0.006857249420136213,-0.04543566703796387,0.001058032037690282,-0.05104805156588554,0.008548629470169544,-0.05048523098230362,0.008513261564075947,-0.05260433629155159,0.0130309471860528,-0.04824068397283554,0.004719513468444347,-0.04386074095964432
87,0.008270037360489368,-0.04472805932164192,0.01821046508848667,-0.04696078971028328,0.005710316356271505,-0.03847372531890869,0.007536704652011395,-0.04775489494204521,0.004302210174500942,-0.04434027522802353,0.005776865873485804,-0.05009119212627411,0.0111621767282486,-0.04487786069512367,0.01034530159085989,-0.04653296992182732,-0.0009618444018997252,-0.04996273294091225,0.00846060924232006,-0.04142795130610466
88,0.004197322297841311,-0.05136916041374207,0.01599925570189953,-0.05558836460113525,0.01015313807874918,-0.05529232323169708,0.01363318506628275,-0.04627572745084763,0.01208951324224472,-0.05275794863700867,0.01570677384734154,-0.05869597941637039,0.01532846782356501,-0.05100103840231895,0.006234997417777777,-0.0663287341594696,0.01988676935434341,-0.0560498908162117,0.01692496798932552,-0.04459055885672569
90,0.01685543917119503,-0.05036712065339088,0.01555413473397493,-0.04987367987632751,0.01688056625425816,-0.04434685409069061,0.01052042469382286,-0.04893997684121132,0.01031867600977421,-0.04946703091263771,0.01538509596139193,-0.04974668473005295,0.02221044711768627,-0.03923856839537621,0.01358427666127682,-0.05575091391801834,0.01337965298444033,-0.05025369673967361,0.01411244925111532,-0.04183190688490868
91,0.00561146205291152,-0.05916088819503784,0.008142909966409206,-0.06710230559110641,0.00196711765602231,-0.0527142621576786,-0.003810232970863581,-0.0495128221809864,0.0008083255379460752,-0.064286008477211,0.005776038393378258,-0.05818881839513779,0.01292730215936899,-0.04753590747714043,0.01276226900517941,-0.04837030544877052,0.004148625768721104,-0.06191928312182426,0.01646247692406178,-0.05926212295889854
92,0.002578343963250518,-0.03770690783858299,0.01097867172211409,-0.04897992312908173,0.006812835577875376,-0.0494326576590538,-0.002153659472241998,-0.041761863976717,0.007054217159748077,-0.04185885936021805,0.0048677665181458,-0.04974643513560295,0.01095819938927889,-0.03918902948498726,0.005333615001291037,-0.05090000480413437,0.001639965921640396,-0.04032490029931068,0.01338490098714828,-0.03887253999710083
93,-0.003380309091880918,-0.05717901885509491,0.005135409068316221,-0.06428307294845581,0.00927471462637186,-0.04989959672093391,0.0009647561237215996,-0.05769376456737518,0.007071033120155334,-0.05455039441585541,0.004719716031104326,-0.05609091371297836,0.01710542663931847,-0.05330510437488556,0.009813002310693264,-0.05878559499979019,0.01652545854449272,-0.05646444484591484,0.01753043197095394,-0.06231581792235374
94,0.005800500977784395,-0.06105102598667145,0.01344416290521622,-0.05952359363436699,0.005642975214868784,-0.06137722358107567,0.01252310071140528,-0.05581528320908546,0.00428308080881834,-0.05766769126057625,0.004954776726663113,-0.06284734606742859,0.01921657100319862,-0.06431596726179123,0.01086357515305281,-0.06108796969056129,0.01706275530159473,-0.06555251032114029,0.009408875368535519,-0.04879161342978477
95,,-0.04090210422873497,,-0.04895327240228653,,-0.04650706797838211,,-0.04467283189296722,,-0.04724107310175896,,-0.05298331752419472,,-0.03606440126895905,,-0.04883375018835068,,-0.04597780853509903,,-0.0458005890250206
96,0.002975911600515246,-0.05122605338692665,0.0002118314296239987,-0.05862928554415703,5.6300235883099965e-05,-0.05081672593951225,-0.002632912015542388,-0.04828454554080963,0.005096542648971081,-0.05041689053177834,-0.001316973706707358,-0.0616551861166954,0.01320202369242907,-0.04316947236657143,0.006276362109929323,-0.0513237826526165,0.01108159683644772,-0.06074977293610573,0.009116715751588345,-0.05117668583989143
97,,-0.0459313727915287,,-0.04908045008778572,,-0.05247022956609726,,-0.03622869774699211,,-0.03898578137159348,,-0.04808966442942619,,-0.04545557498931885,,-0.04654699936509132,,-0.04676793143153191,,-0.04233065620064735
98,0.002521248767152429,-0.0463322214782238,0.0122750410810113,-0.05136203765869141,-0.001242257305420935,-0.05352931097149849,-0.004815694876015186,-0.05432815849781036,0.001963583752512932,-0.05541768297553062,-0.0003156786260660738,-0.05872176215052605,0.02090624906122684,-0.05151769518852234,0.01024467777460814,-0.04680942371487617,0.01104007288813591,-0.05383877456188202,0.01367207150906324,-0.04736150801181793
99,-0.003809911897405982,-0.05279484763741493,0.002807387616485357,-0.05846019089221954,-0.004325464833527803,-0.05075597018003464,0.001817851793020964,-0.04973551630973816,-0.005714592058211565,-0.05691397935152054,0.0005749877309426665,-0.05685422569513321,0.001209559384733438,-0.05429353192448616,0.006788920145481825,-0.05600053817033768,0.003199164755642414,-0.06025900319218636,0.001175476936623454,-0.05278297141194344
100,,-0.05956234782934189,,-0.06196692585945129,,-0.05914933234453201,,-0.06032735109329224,,-0.05484547838568687,,-0.06389572471380234,,-0.05978718027472496,,-0.06413915008306503,,-0.064236581325531,,-0.05313989892601967
101,0.004513175692409277,-0.05737773701548576,0.01085868384689093,-0.06641168892383575,0.00286831078119576,-0.0580764003098011,-0.00219667749479413,-0.04869343340396881,0.006285771727561951,-0.06263336539268494,0.002775021363049746,-0.06279470771551132,0.0206738319247961,-0.0516166090965271,0.009278244338929653,-0.0636410042643547,0.01413170713931322,-0.05943211540579796,0.01461796741932631,-0.05286241695284843
102,-0.0006121333572082222,-0.06505769491195679,0.01168887782841921,-0.06367383897304535,4.012862700619735e-05,-0.06353124231100082,0.005573457106947899,-0.06371797621250153,0.003749710274860263,-0.06056982651352882,0.002621882595121861,-0.07231655716896057,0.01176885981112719,-0.05488330125808716,0.007871352136135101,-0.06520897150039673,0.001676919986493886,-0.06941678375005722,0.007354988716542721,-0.05995779484510422
103,0.008836217224597931,-0.06039294227957726,0.01353883650153875,-0.06693343818187714,0.006344248540699482,-0.06707770377397537,0.0006832503131590784,-0.06580869853496552,0.007836416363716125,-0.0708405151963234,0.007988681085407734,-0.07217884808778763,0.01189105398952961,-0.05923320353031158,0.00378521322272718,-0.06744272261857986,0.006640906911343336,-0.06427742540836334,0.0174536220729351,-0.06604257971048355
104,0.007028074003756046,-0.05803303793072701,0.01713279075920582,-0.05902855470776558,0.001715642865747213,-0.0565992072224617,0.004169227089732885,-0.05510969832539558,0.002508027711883187,-0.06234172359108925,0.0169589426368475,-0.06189742684364319,0.008036402054131031,-0.04803181439638138,0.009827224537730217,-0.06452947854995728,0.006071021314710379,-0.05936231836676598,0.01558341551572084,-0.06179806590080261
105,-0.008243810385465622,-0.08352235704660416,0.005036992952227592,-0.08126091957092285,0.006677185650914907,-0.07854507863521576,0.007047117222100496,-0.06732425093650818,0.001854440080933273,-0.07256364822387695,-0.001808813773095608,-0.07925701141357422,0.01547098718583584,-0.08238273859024048,0.003634834662079811,-0.0759904533624649,0.009172177873551846,-0.08144472539424896,0.001797892269678414,-0.07299789786338806
106,0.001990464748814702,-0.05802322551608086,0.008421661332249641,-0.06107276305556297,0.0001776652352418751,-0.04949694871902466,0.003174226963892579,-0.04876382648944855,0.008742228150367737,-0.0577564612030983,0.006976068485528231,-0.06426333636045456,0.01072443276643753,-0.05167504400014877,0.006053089629858732,-0.06190206110477448,0.01518111117184162,-0.06080323830246925,0.007153232581913471,-0.05494912341237068
107,0.0007686297176405787,-0.06288685649633408,-0.000374216673662886,-0.07719240337610245,0.002896412508562207,-0.05692326277494431,0.007715644314885139,-0.0614299438893795,0.003242873586714268,-0.06896977126598358,0.002727038692682981,-0.0691579133272171,0.01113834697753191,-0.06311240047216415,0.006514960899949074,-0.07412292808294296,-0.001016340334899724,-0.07530239224433899,0.01356164366006851,-0.0762149840593338
108,0.00831956323236227,,0.01634128950536251,,0.0106960516422987,,0.000642517814412713,,0.01882372424006462,,0.007692914921790361,,0.009600624442100525,,0.006831291597336531,,0.008738519623875618,,0.01354712620377541,
109,0.001708801020868123,-0.06945682317018509,0.005990127101540565,-0.07155793160200119,-0.001629699370823801,-0.06353115290403366,0.003795969299972057,-0.06020769476890564,-0.001556401140987873,-0.06347553431987762,0.005452640354633331,-0.07072674483060837,0.01002755295485258,-0.06112327799201012,-0.0001420810585841537,-0.06814514100551605,0.01362498011440039,-0.06613887846469879,-0.0001219296391354874,-0.07062620669603348
110,,-0.07743649929761887,,-0.07738494127988815,,-0.06614241749048233,,-0.06846028566360474,,-0.07133365422487259,,-0.07474539428949356,,-0.0703781321644783,,-0.08047936856746674,,-0.06228891015052795,,-0.07001844793558121
111,-0.001380914472974837,-0.05691393464803696,0.008203800767660141,-0.06371339410543442,0.0006552790873683989,-0.05692603811621666,0.0007043667137622833,-0.06012080982327461,0.009203541092574596,-0.06079066917300224,0.004067589528858662,-0.07056847214698792,0.01254214253276587,-0.05262963846325874,0.01487779431045055,-0.05113410577178001,0.00790761224925518,-0.06269574165344238,0.005934460088610649,-0.06086249649524689
112,-0.00971887819468975,-0.06878938525915146,0.005747726652771235,-0.070647232234478,-0.002106525935232639,-0.06389747560024261,-0.006918773986399174,-0.0566006600856781,0.005338432267308235,-0.06402871012687683,0.001739428262226284,-0.06765664368867874,0.005127839278429747,-0.06044834852218628,0.001063893083482981,-0.06608899682760239,0.0006857301923446357,-0.07093051820993423,-0.0007921333890408278,-0.06524471938610077
113,,-0.08607033640146255,,-0.07560697942972183,,-0.07062475383281708,,-0.06887728720903397,,-0.0842384397983551,,-0.07895391434431076,,-0.07620193809270859,,-0.07679449766874313,,-0.07215207815170288,,-0.0818367600440979
114,0.006049374584108591,-0.07925649732351303,-8.784521196503194e-05,-0.07432973384857178,-0.006396489217877388,-0.0655614584684372,-0.008956920355558395,-0.06489747017621994,0.00291059841401875,-0.08531899005174637,-0.0004530202713795006,-0.07554394006729126,0.001926010707393289,-0.07406938076019287,-0.00997651182115078,-0.07498569041490555,-0.001300102681852877,-0.07153243571519852,0.0002335624594707042,-0.07782968878746033
115,-0.005293596070259809,-0.05270155891776085,0.003582122270017862,-0.07841354608535767,-0.0005615096888504922,-0.05861290916800499,0.0003819111734628677,-0.0541643463075161,0.003222626401111484,-0.06011070311069489,-0.003124839859083295,-0.06562388688325882,0.00854433886706829,-0.06268204748630524,-0.0006164468941278756,-0.06856255978345871,0.002775730099529028,-0.07160362601280212,0.003564762650057673,-0.0626097023487091
116,-0.002457833616062999,-0.06252509355545044,-0.002719218609854579,-0.06252475082874298,-0.005349717568606138,-0.06349668651819229,-0.009109314531087875,-0.06189863011240959,-0.005471274722367525,-0.06544659286737442,-0.0002997918927576393,-0.05845191702246666,0.00662203086540103,-0.05486029759049416,0.002800647867843509,-0.05916383489966393,0.005376275628805161,-0.05322831124067307,0.003978689201176167,-0.06791543960571289
117,-0.005824235733598471,-0.06813398748636246,0.006311047356575727,-0.06656050682067871,-0.001028804457746446,-0.0516459196805954,-0.003851995337754488,-0.04764270409941673,-0.001259619137272239,-0.05968046188354492,0.005663546267896891,-0.06598713994026184,-0.002902062376961112,-0.06012026965618134,-0.002483843127265573,-0.05877280980348587,0.002695405855774879,-0.064292311668396,-0.001366753596812487,-0.05911370366811752
118,-0.002672047587111592,-0.06850671023130417,0.008409565314650536,-0.0746033564209938,-0.00683897128328681,-0.05831556767225266,0.007642478682100773,-0.06481029093265533,0.009963308461010456,-0.07613204419612885,0.007931502535939217,-0.0733652263879776,0.01379315089434385,-0.0671299397945404,0.0083003556355834,-0.06299472600221634,0.01568443886935711,-0.07222907245159149,0.006181421224027872,-0.07084699720144272
119,,-0.07221262156963348,,-0.0730619728565216,,-0.06550218164920807,,-0.05795023962855339,,-0.06881599873304367,,-0.07404540479183197,,-0.0683961883187294,,-0.07664327323436737,,-0.07303440570831299,,-0.08029163628816605
120,-0.006498547270894051,-0.06365733593702316,0.01295434031635523,-0.05705922469496727,0.005761060863733292,-0.05503713339567184,0.002164258854463696,-0.05947598069906235,0.01337962411344051,-0.06659305840730667,0.0102463299408555,-0.07173013687133789,0.01578760892152786,-0.06181056797504425,0.004236430395394564,-0.06687883287668228,0.002244012663140893,-0.06080856174230576,0.00846178364008665,-0.06730636209249496
