disable_BBR-learners/policy_2/entropy_step,disable_BBR-learners/policy_1/entropy_step,disable_BBR-learners/policy_3/entropy_step,disable_BBR-learners/policy_4/entropy_step,disable_BBR-learners/policy_5/entropy_step,enable_BBR-learners/policy_2/entropy_step,enable_BBR-learners/policy_1/entropy_step,enable_BBR-learners/policy_3/entropy_step,enable_BBR-learners/policy_4/entropy_step,enable_BBR-learners/policy_5/entropy_step,disable_BBR-learners/policy_6/entropy_step,disable_BBR-learners/policy_7/entropy_step,disable_BBR-learners/policy_8/entropy_step,disable_BBR-learners/policy_9/entropy_step,disable_BBR-learners/policy_10/entropy_step,enable_BBR-learners/policy_6/entropy_step,enable_BBR-learners/policy_7/entropy_step,enable_BBR-learners/policy_8/entropy_step,enable_BBR-learners/policy_9/entropy_step,enable_BBR-learners/policy_10/entropy_step
3.54238748550415,3.655810594558716,3.504438877105713,3.476967096328735,3.339172601699829,3.50413179397583,3.410672903060913,3.335364818572998,3.124725341796875,3.013692140579224,3.165483236312866,3.150702714920044,3.197983980178833,3.041949510574341,3.012707233428955,3.279759407043457,3.248325109481812,3.141018867492676,3.063165187835693,2.94909930229187
3.49848747253418,3.622586488723755,3.5048739910125732,3.477117538452148,3.299072504043579,3.488028049468994,3.357757806777954,3.301239728927612,3.085818767547607,3.035231828689575,3.147994518280029,3.1749587059021,3.201664209365845,3.026067733764648,3.018694877624512,3.310408115386963,3.259985208511353,3.104267120361328,3.042025327682495,2.954717397689819
3.46315336227417,3.587314128875732,3.455232381820679,3.41856050491333,3.270637989044189,3.437458992004395,3.328308582305908,3.293632984161377,3.026136636734009,3.054020643234253,3.079094886779785,3.168640851974487,3.155707359313965,3.019076585769653,2.998182773590088,3.3498318195343018,3.196665287017822,3.065553665161133,3.020930290222168,2.957361221313477
3.419771671295166,3.5560622215271,3.415674209594727,3.396857738494873,3.2787728309631348,3.424269914627075,3.327317476272583,3.295774459838867,3.016114950180054,3.042784214019775,3.070734977722168,3.154640197753906,3.147368192672729,2.968326330184937,2.991761207580566,3.31703519821167,3.204713344573975,3.029603958129883,2.968410015106201,2.9595627784729
3.369613885879517,3.561557054519653,3.390466213226318,3.333935499191284,3.191421031951904,3.411676645278931,3.308016300201416,3.281807422637939,2.976820707321167,3.075995206832886,3.028187274932861,3.190414428710938,3.099770307540894,2.931898593902588,3.000208616256714,3.266063928604126,3.180721759796143,3.024736404418945,3.020687103271484,2.909481048583984
3.300853252410889,3.531249523162842,3.3790535926818848,3.281182289123535,3.203055381774902,3.40762996673584,3.298027515411377,3.234587907791138,2.920531988143921,3.092989444732666,3.051808834075928,3.229247093200684,3.045610189437866,2.899877309799194,2.952123880386353,3.236319780349731,3.16064453125,2.995936632156372,2.990342140197754,2.8916091918945312
3.283275604248047,3.519949436187744,3.342611789703369,3.308084726333618,3.130586862564087,3.363070726394653,3.262840747833252,3.248097658157349,2.88652515411377,3.097141742706299,3.036791801452637,3.222044944763184,3.026750087738037,2.84726619720459,2.9269497394561768,3.259634494781494,3.145807981491089,2.997220277786255,2.991414070129395,2.957574844360352
3.265308856964111,3.485381841659546,3.313234329223633,3.264690637588501,3.148608684539795,3.350730895996094,3.321588039398193,3.214661359786987,2.832879781723022,3.091394901275635,3.062246084213257,3.176729917526245,2.982158184051514,2.889860391616821,2.938279628753662,3.238132476806641,3.081390142440796,2.965194463729858,2.963643312454224,2.951189279556274
3.207358837127686,3.468343734741211,3.2820792198181152,3.22244668006897,3.141476154327393,3.281969308853149,3.326350212097168,3.229326725006104,2.847501754760742,3.103860855102539,3.016921281814575,3.172836780548096,2.953774452209473,2.910279512405396,2.938818454742432,3.221993207931519,3.05855393409729,3.011364459991455,2.996720314025879,2.959149599075317
3.22402548789978,3.422761201858521,3.257956743240356,3.182703971862793,3.104322910308838,3.310519456863403,3.286509037017822,3.190548181533813,2.835135459899902,3.080384492874146,2.973870277404785,3.121462106704712,2.933017730712891,2.891027450561523,2.958693742752075,3.196326732635498,3.017911195755005,3.031056880950928,2.9633853435516357,2.983711957931519
3.153420925140381,3.414870500564575,3.202861070632935,3.146270513534546,3.072470188140869,3.268943071365356,3.246239185333252,3.200876474380493,2.854085683822632,3.109886169433594,2.9460561275482178,3.054741859436035,2.918605089187622,2.881708860397339,2.952641487121582,3.200750112533569,2.9706509113311768,3.044717788696289,2.951842069625854,2.971560955047607
3.149806499481201,3.376930236816406,3.2187552452087402,3.140031576156616,3.021949291229248,3.286615610122681,3.258435726165771,3.173565626144409,2.784665822982788,3.072409868240356,2.949682712554932,3.019406080245972,2.900729894638062,2.894701242446899,3.003740072250366,3.17537784576416,2.964096784591675,3.054983615875244,2.9576256275177,2.962724924087524
3.073913335800171,3.358287334442139,3.195688724517822,3.110144138336182,3.115749359130859,3.262433767318726,3.235763788223267,3.148032665252686,2.839571714401245,3.133737087249756,2.888004779815674,3.010027885437012,2.907163381576538,2.957322359085083,2.934619665145874,3.18047022819519,2.906172752380371,3.024532318115234,2.93239164352417,2.927241086959839
3.049418687820435,3.349586248397827,3.206047296524048,3.078855037689209,3.085878372192383,3.248699426651001,3.209820508956909,3.1310067176818848,2.7561936378479,3.098119974136353,2.858481407165527,2.993867874145508,2.870460987091064,2.955578088760376,2.951573133468628,3.182363510131836,2.864959955215454,3.05066967010498,2.919556856155396,2.912962436676025
2.964004993438721,3.3643851280212402,3.169710397720337,3.041031360626221,3.066040754318237,3.245046138763428,3.223090171813965,3.092434644699097,2.807969331741333,3.084165334701538,2.884542942047119,2.974673271179199,2.837946176528931,2.915508508682251,2.952610969543457,3.221677780151367,2.889994859695435,3.022596836090088,2.893790483474731,2.934362888336182
2.926151275634766,3.321689367294312,3.188494443893433,3.032041788101196,3.043151378631592,3.214753389358521,3.227693557739258,3.064033269882202,2.759665012359619,3.053187370300293,2.849011421203613,2.955471992492676,2.813390016555786,2.935229778289795,2.942075967788696,3.253692150115967,2.931434154510498,3.006839275360107,2.787414312362671,2.9248580932617188
,,,,,3.18152117729187,3.21653413772583,3.052238941192627,2.821249485015869,3.006555557250977,,,,,,3.249427318572998,2.932415723800659,3.0259108543396,2.871367931365967,2.946517705917358
2.9356038570404053,3.293164253234863,3.132739543914795,3.055131912231445,2.994234323501587,3.129333257675171,3.1974070072174072,3.028716802597046,2.743051767349243,2.982872724533081,2.8560867309570312,2.9151663780212402,2.820562362670898,3.007612943649292,2.96144962310791,3.234945774078369,2.931900262832642,3.007518768310547,2.851010799407959,2.9728446006774902
2.864639520645142,3.279632329940796,3.120462417602539,3.051291704177856,3.020860195159912,3.061609983444214,3.223340034484863,3.040946483612061,2.770971298217773,2.945312023162842,2.8996376991271973,2.900682210922241,2.828075647354126,2.941208362579346,2.971653938293457,3.195549011230469,2.93684458732605,2.984761238098145,2.8319742679595947,2.966517448425293
2.933305740356445,3.257396221160889,3.137119054794312,3.058434247970581,3.025320291519165,3.096404314041138,3.208903312683105,3.038720607757568,2.794141054153442,2.870773792266846,2.982454776763916,2.922514915466309,2.865308284759521,2.929479360580444,2.958962440490723,3.203666210174561,2.945591926574707,2.963528871536255,2.835875511169434,2.987895250320435
2.95061182975769,3.272656440734863,3.15153980255127,3.035515546798706,3.035964012145996,3.038881301879883,3.234578609466553,2.99499249458313,2.781681060791016,2.842744588851929,2.962717771530151,2.900101184844971,2.798964023590088,2.985081434249878,2.989648580551147,3.225308895111084,2.885432243347168,2.9308021068573,2.8413443565368652,2.972417593002319
2.92576789855957,3.248483896255493,3.121601581573486,2.980846405029297,3.000070095062256,3.073939561843872,3.2432503700256348,3.022860288619995,2.741074562072754,2.849689245223999,3.041130065917969,2.885553598403931,2.797528743743896,2.979354619979858,2.977620124816895,3.207501888275146,2.91877269744873,2.892001152038574,2.890074968338013,2.944161176681519
3.00536036491394,3.221481800079346,3.121126890182495,2.991641044616699,2.989055871963501,3.047526597976685,3.228970289230347,2.996582984924316,2.748352527618408,2.874514102935791,3.060137033462524,2.870157480239868,2.785883903503418,2.956591367721558,3.00157904624939,3.190048456192017,2.933104038238525,2.895338773727417,2.871819257736206,2.954856395721436
3.004568099975586,3.2102773189544678,3.140591859817505,2.968644142150879,3.028085708618164,3.055408954620361,3.261706590652466,3.048737049102783,2.760877132415771,2.963712215423584,3.011775970458984,2.904127597808838,2.7430765628814697,2.972794532775879,3.015741109848022,3.198334693908691,2.910027265548706,2.862053394317627,2.907802581787109,2.95203423500061
3.060923099517822,3.188884735107422,3.123230934143066,2.958390235900879,3.070668458938599,3.074281930923462,3.283195495605469,3.044713258743286,2.719793558120728,2.956694364547729,2.985137224197388,2.849689245223999,2.765008926391602,2.999226570129395,3.032415151596069,3.165764570236206,2.950719118118286,2.8754563331604,2.905199766159058,2.936612844467163
3.040603637695312,3.203780651092529,3.10841703414917,2.989361047744751,3.103705167770386,,,,,,3.038416147232056,2.828722476959229,2.716994524002075,3.022479057312012,3.018803834915161,,,,,
3.078237771987915,3.213115930557251,3.060254812240601,2.931515693664551,3.090052843093872,3.001052379608154,3.263249635696411,3.025586843490601,2.725361824035645,2.933893918991089,3.024879693984985,2.834069967269897,2.688151121139526,3.038260221481323,3.047146797180176,3.174943923950195,2.881302356719971,2.8721718788146973,2.892011165618896,2.897492408752441
3.065856695175171,3.22397255897522,3.0787672996521,2.980319738388062,3.122179269790649,2.984107494354248,3.269305229187012,3.020014047622681,2.7775216102600098,2.971552133560181,3.06062388420105,2.819373607635498,2.654712200164795,2.984096765518188,3.029557704925537,3.13724684715271,2.893965482711792,2.892387628555298,2.914747476577759,2.917515754699707
3.059336185455322,3.247768878936768,3.059141397476196,3.021499872207642,3.149658918380737,2.973169326782227,3.251207828521729,3.029218435287476,2.77668833732605,2.944083213806152,3.020658016204834,2.790354013442993,2.664380550384521,2.944499015808105,3.059824705123901,3.093282699584961,2.894595384597778,2.913841962814331,2.903322219848633,2.917279720306396
3.062778472900391,3.233296394348145,3.061786890029907,3.064359664916992,3.123172283172607,3.003947257995605,3.300947666168213,3.000152349472046,2.779694080352783,2.891915321350098,3.033710956573486,2.801835536956787,2.679710149765015,2.939574003219604,3.014229536056519,3.088126420974731,2.889143943786621,2.903111696243286,2.926708459854126,2.873257875442505
3.066071271896362,3.231220245361328,3.034513235092163,3.054222822189331,3.239883661270142,2.9898135662078857,3.317784547805786,2.995985507965088,2.748631238937378,2.819180250167847,3.042049646377563,2.741826057434082,2.628496408462524,2.880737543106079,2.966511726379395,3.117538928985596,2.896247386932373,2.830513715744019,2.9070944786071777,2.879242420196533
3.08862829208374,3.226571321487427,3.051329374313354,3.047639846801758,3.260460376739502,2.986982107162476,3.344237565994263,3.002972364425659,2.67425274848938,2.858442544937134,3.008928775787354,2.743596076965332,2.68773365020752,2.969294548034668,2.993160724639893,3.074535369873047,2.902070999145508,2.858729600906372,2.85206127166748,2.888818264007568
3.1574959754943848,3.222690343856812,3.023361444473267,3.088335752487183,3.260249137878418,2.963106632232666,3.341627836227417,2.953982591629028,2.63201642036438,2.836765766143799,3.04904842376709,2.752662181854248,2.697189331054688,2.956042051315308,2.97995662689209,3.045682430267334,2.924782037734985,2.83820652961731,2.903963327407837,2.894461631774902
3.141264200210571,3.245070934295654,2.9955661296844482,3.130767822265625,3.297268629074097,2.9844970703125,3.351352214813232,2.952695846557617,2.662623882293701,2.835694551467896,3.05083966255188,2.770869016647339,2.7225182056427,2.85550856590271,2.991701364517212,3.067487239837646,3.002343654632568,2.824892520904541,2.86112380027771,2.87308406829834
3.190631628036499,3.250264167785645,2.9290883541107178,3.156023025512695,3.262833595275879,2.960185050964355,3.382770538330078,2.926655769348145,2.605282545089722,2.829076051712036,3.055473327636719,2.712085008621216,2.700370311737061,2.901525974273682,3.004507303237915,3.01931619644165,2.92627739906311,2.853778123855591,2.810506820678711,2.838696956634521
,,,,,3.000920295715332,3.380410671234131,2.896881818771362,2.561481952667236,2.791773557662964,,,,,,3.019088983535767,2.890347242355347,2.835521221160889,2.81739616394043,2.808429479598999
3.164328336715698,3.256831645965576,2.907897710800171,3.089918851852417,3.157152414321899,3.042614936828613,3.382158279418945,2.847561120986938,2.545145273208618,2.8161544799804688,3.136991024017334,2.759599685668945,2.726705551147461,2.944493293762207,3.027009248733521,2.998136043548584,2.977755784988403,2.780059099197388,2.877648115158081,2.733348846435547
,,,,,3.062013387680054,3.340495586395264,2.872905731201172,2.547830104827881,2.899230241775513,,,,,,2.97574520111084,2.951050519943237,2.737912893295288,2.859005928039551,2.725033521652222
3.124018907546997,3.310030698776245,2.908869981765747,3.160159349441528,3.258417844772339,3.081968307495117,3.328636169433594,2.854036808013916,2.578152656555176,2.845365762710571,3.092221975326538,2.759875297546387,2.7771341800689697,2.910394668579102,2.96476936340332,2.947064399719238,2.931630373001099,2.751901626586914,2.827415704727173,2.723755359649658
3.078574895858765,3.310442447662354,2.888369798660278,3.199989080429077,3.219886064529419,3.084059000015259,3.340604066848755,2.853518724441528,2.505955696105957,2.801032781600952,3.058959722518921,2.692165374755859,2.827028512954712,2.948492527008057,2.983546018600464,2.892312526702881,2.931434154510498,2.706776142120361,2.750516414642334,2.715323925018311
,,,,,3.059100866317749,3.352246522903442,2.9090158939361572,2.46644139289856,2.794929027557373,,,,,,2.879927158355713,3.002435922622681,2.713497877120972,2.8066482543945312,2.724345445632935
2.995391845703125,3.272848129272461,2.913953304290771,3.1503548622131348,3.249661207199097,3.01636004447937,3.377993106842041,2.91254997253418,2.467295408248901,2.768593311309814,3.095154047012329,2.679293155670166,2.821498394012451,2.899612903594971,2.933739423751831,2.838470458984375,3.039419889450073,2.71967887878418,2.838357448577881,2.788857460021973
3.024762630462646,3.284033298492432,2.918435573577881,3.102128267288208,3.200925350189209,3.087838411331177,3.412729263305664,2.908187627792358,2.370584964752197,2.790275096893311,3.058234453201294,2.67932391166687,2.768961668014526,2.81146240234375,2.926781415939331,2.794095754623413,3.012081146240234,2.712357521057129,2.83027172088623,2.818246841430664
2.973721981048584,3.30000901222229,2.9321658611297607,3.073105335235596,3.20098614692688,3.117327451705933,3.374512195587158,2.923322200775146,2.385538339614868,2.7956383228302,3.152035236358643,2.6871590614318848,2.786555528640747,2.849428415298462,2.916598796844482,2.828847646713257,3.036102294921875,2.644394159317017,2.816524744033813,2.81810474395752
2.924148082733154,3.289466857910156,2.9268479347229,3.082069158554077,3.215641498565674,3.118677377700806,3.36710524559021,2.993871927261353,2.296108245849609,2.742341041564941,3.17961311340332,2.763594388961792,2.874848365783691,2.787355899810791,2.940855979919434,2.803269863128662,3.029602527618408,2.647687196731567,2.809754371643066,2.9128916263580322
2.907743692398071,3.234395265579224,2.890175819396973,3.11823844909668,3.208023309707642,3.134944438934326,3.355233907699585,2.973186016082764,2.313167572021484,2.735829591751099,3.219727039337158,2.654259204864502,2.796955823898315,2.777445077896118,2.944633007049561,2.818020343780518,3.003539323806763,2.685926675796509,2.859391212463379,2.890769004821777
2.933107614517212,3.212060928344727,2.918447971343994,3.120538473129272,3.232858180999756,3.089452743530273,3.388274669647217,2.954607963562012,2.374577760696411,2.724941968917847,3.261722087860107,2.714931488037109,2.769224166870117,2.7364261150360107,2.936276435852051,2.798649787902832,3.037237644195557,2.665290594100952,2.8632466793060303,2.9192545413970947
2.913283824920654,3.217944383621216,2.965180397033691,3.138978481292725,3.200074672698975,3.071846485137939,3.388238430023193,2.998785495758057,2.399853229522705,2.66753363609314,3.209032535552979,2.711391448974609,2.830325841903687,2.812491893768311,2.908679962158203,2.774145603179932,3.094817876815796,2.621763467788696,2.910298347473145,2.886483669281006
2.953991413116455,3.186738252639771,3.012513160705566,3.152840852737427,3.189148902893066,,,,,,3.218183040618896,2.745816946029663,2.825111150741577,2.781768798828125,2.9262502193450928,,,,,
2.929934978485107,3.170062780380249,3.044620275497437,3.198036670684814,3.206365585327148,3.136109828948975,3.407296895980835,3.003334283828735,2.327828168869019,2.617767810821533,3.203973531723022,2.753247737884521,2.838773727416992,2.748287200927734,2.915096282958984,2.718260526657104,3.053894281387329,2.622637033462524,2.799959897994995,2.839584112167358
,,,,,3.112054347991943,3.414911985397339,2.948790788650513,2.326683282852173,2.635024785995483,,,,,,2.7776248455047607,2.992938041687012,2.630055665969849,2.8651316165924072,2.844251155853271
2.93079662322998,3.150966167449951,3.0102379322052,3.166498184204102,3.115704536437988,3.146282434463501,3.407225608825684,2.925176382064819,2.303751468658447,2.67299485206604,3.234823942184448,2.798242807388306,2.7848587036132812,2.733317613601685,2.929457664489746,2.767559289932251,2.982402801513672,2.6386642456054688,2.805582046508789,2.803848266601562
3.013003349304199,3.145130157470703,3.013930559158325,3.143212795257568,3.106969833374023,3.094314575195312,3.392746686935425,2.950014114379883,2.288776397705078,2.599398851394653,3.238576412200928,2.854990243911743,2.730545997619629,2.750027418136597,2.908655881881714,2.696126937866211,2.994907140731812,2.588133096694946,2.888661623001099,2.793002128601074
,,,,,3.073541164398193,3.386805295944214,2.945407629013062,2.220753908157349,2.6081912517547607,,,,,,2.759514570236206,3.026530742645264,2.624760150909424,2.866178750991821,2.7818374633789062
3.030773162841797,3.143084287643433,3.099117040634155,3.172176361083984,3.116623401641846,3.077913999557495,3.372418403625488,2.9409079551696777,2.237560987472534,2.637101173400879,3.252683639526367,2.819783449172974,2.733176708221436,2.783779144287109,2.905544996261597,2.739130020141602,3.008630752563477,2.62281608581543,2.824081659317017,2.804396629333496
3.000583410263062,3.168150186538696,3.118411540985107,3.130212068557739,3.069623470306396,3.079217195510864,3.35398530960083,2.980887889862061,2.36311411857605,2.614804267883301,3.200097322463989,2.897757053375244,2.748199224472046,2.85910701751709,2.928665399551392,2.739076614379883,3.025274515151978,2.618652820587158,2.800271034240723,2.841117382049561
3.084126949310303,3.105019092559814,3.162906408309937,3.1037709712982178,3.130440235137939,3.0914306640625,3.350751638412476,3.003560543060303,2.451298236846924,2.5521750450134277,3.222486734390259,2.835648059844971,2.713105440139771,2.860344409942627,2.926356554031372,2.744445085525513,3.059444904327393,2.539623737335205,2.853875875473022,2.794659376144409
3.043938398361206,3.101114511489868,3.176928281784058,3.112582445144653,3.182357311248779,3.140900373458862,3.358900308609009,3.050162076950073,2.383466720581055,2.46769905090332,3.2830698490142822,2.953388929367065,2.757437944412231,2.927121877670288,2.966831207275391,2.701310873031616,3.019067764282227,2.50739312171936,2.860007762908936,2.754632949829102
3.091918230056763,3.088345050811768,3.145702838897705,3.134037971496582,3.152777671813965,3.060368537902832,3.382551908493042,3.076720952987671,2.417603492736816,2.50535774230957,3.288302898406982,2.917850017547607,2.7331862449646,2.916701316833496,2.945361852645874,2.6880042552948,3.05324912071228,2.536117076873779,2.813089370727539,2.756057500839233
,,,,,3.154323101043701,3.360589504241943,3.117957592010498,2.414611577987671,2.584660291671753,,,,,,2.723437547683716,3.051267147064209,2.534561395645142,2.897399187088013,2.802639007568359
3.093490123748779,3.103847742080688,3.155647277832031,3.142802715301514,3.118314743041992,3.130269289016724,3.399499654769897,3.117187023162842,2.420535564422607,2.631042242050171,3.3476064205169678,2.854161262512207,2.653452634811401,2.881014823913574,2.959977388381958,2.687506914138794,3.021223306655884,2.545321226119995,2.9214987754821777,2.805373430252075
